source,name,label,state
crema_d,1046_TIE_DIS_XX,disgust,test
meld_part3,dia163_utt5,neutral,test
crema_d,1068_IEO_ANG_MD,angry,test
meld_part1,dia658_utt4,fear,test
crema_d,1069_IEO_ANG_LO,angry,test
crema_d,1083_IOM_DIS_XX,disgust,test
meld_part1,dia930_utt8,neutral,test
crema_d,1005_DFA_NEU_XX,neutral,test
meld_part1,dia176_utt4,surprise,test
meld_part1,dia122_utt8,happy,test
meld_part1,dia750_utt0,neutral,test
meld_part1,dia110_utt4,neutral,test
meld_part1,dia464_utt18,sad,test
meld_part2,dia17_utt0,angry,test
meld_part1,dia310_utt6,sad,test
meld_part1,dia99_utt17,angry,test
meld_part1,dia536_utt13,surprise,test
meld_part1,dia932_utt9,neutral,test
meld_part3,dia239_utt4,neutral,test
crema_d,1087_IOM_SAD_XX,sad,test
crema_d,1034_IEO_FEA_HI,fear,test
meld_part3,dia110_utt3,surprise,test
tess,YAF_get_happy,happy,test
crema_d,1028_ITS_HAP_XX,happy,test
meld_part1,dia605_utt0,neutral,test
meld_part1,dia839_utt5,neutral,test
crema_d,1013_IOM_HAP_XX,happy,test
crema_d,1078_IEO_DIS_HI,disgust,test
meld_part1,dia227_utt0,neutral,test
meld_part2,dia58_utt2,neutral,test
meld_part1,dia77_utt2,neutral,test
meld_part1,dia228_utt4,happy,test
meld_part1,dia180_utt5,sad,test
meld_part3,dia142_utt0,neutral,test
meld_part3,dia98_utt1,angry,test
tess,YAF_king_fear,fear,test
crema_d,1004_TIE_SAD_XX,sad,test
meld_part3,dia9_utt6,surprise,test
meld_part1,dia21_utt2,happy,test
meld_part2,dia67_utt0,happy,test
tess,YAF_hash_disgust,disgust,test
meld_part1,dia936_utt21,happy,test
tess,YAF_home_disgust,disgust,test
crema_d,1080_TIE_DIS_XX,disgust,test
crema_d,1021_IWL_ANG_XX,angry,test
meld_part1,dia473_utt0,neutral,test
meld_part1,dia649_utt9,happy,test
crema_d,1070_TAI_SAD_XX,sad,test
crema_d,1057_IWL_ANG_XX,angry,test
tess,YAF_five_sad,sad,test
meld_part1,dia866_utt6,neutral,test
meld_part1,dia526_utt0,happy,test
meld_part1,dia616_utt0,sad,test
tess,YAF_white_ps,surprise,test
meld_part3,dia193_utt4,neutral,test
crema_d,1038_WSI_FEA_XX,fear,test
ravdess,03-01-01-01-01-01-05,neutral,test
meld_part1,dia680_utt3,happy,test
ravdess,03-01-06-01-02-02-16,fear,test
meld_part1,dia481_utt14,surprise,test
crema_d,1041_ITH_NEU_XX,neutral,test
meld_part1,dia424_utt14,happy,test
crema_d,1048_TSI_DIS_XX,disgust,test
ravdess,03-01-08-01-01-01-18,surprise,test
meld_part2,dia19_utt10,sad,test
meld_part1,dia110_utt2,surprise,test
ravdess,03-01-02-02-01-01-17,calm,test
meld_part1,dia901_utt4,angry,test
meld_part1,dia177_utt7,happy,test
meld_part1,dia560_utt2,happy,test
meld_part1,dia584_utt0,happy,test
meld_part1,dia521_utt2,sad,test
crema_d,1008_IEO_NEU_XX,neutral,test
crema_d,1023_IWW_HAP_XX,happy,test
meld_part1,dia529_utt9,neutral,test
meld_part1,dia594_utt6,sad,test
meld_part1,dia495_utt1,neutral,test
meld_part1,dia747_utt15,sad,test
tess,YAF_fit_disgust,disgust,test
ravdess,03-01-07-02-02-01-10,disgust,test
meld_part1,dia337_utt7,surprise,test
meld_part1,dia555_utt4,angry,test
ravdess,03-01-01-01-01-02-05,neutral,test
meld_part3,dia169_utt18,disgust,test
crema_d,1072_IEO_DIS_MD,disgust,test
crema_d,1080_IEO_HAP_MD,happy,test
meld_part3,dia49_utt7,neutral,test
meld_part1,dia464_utt12,neutral,test
crema_d,1061_TSI_FEA_XX,fear,test
meld_part1,dia832_utt11,sad,test
crema_d,1060_TAI_FEA_XX,fear,test
crema_d,1056_TIE_DIS_XX,disgust,test
crema_d,1004_TSI_NEU_XX,neutral,test
crema_d,1025_DFA_NEU_XX,neutral,test
tess,YAF_dab_ps,surprise,test
meld_part1,dia130_utt11,surprise,test
meld_part1,dia388_utt10,surprise,test
meld_part3,dia184_utt6,fear,test
meld_part1,dia1012_utt7,surprise,test
crema_d,1056_WSI_FEA_XX,fear,test
meld_part3,dia235_utt0,neutral,test
meld_part1,dia3_utt3,neutral,test
meld_part1,dia881_utt0,happy,test
meld_part3,dia70_utt8,sad,test
meld_part1,dia206_utt1,angry,test
crema_d,1086_TAI_SAD_XX,sad,test
tess,OAF_fat_neutral,neutral,test
meld_part3,dia40_utt1,neutral,test
meld_part3,dia93_utt4,neutral,test
crema_d,1009_TIE_ANG_XX,angry,test
tess,OAF_lid_angry,angry,test
crema_d,1060_IEO_HAP_MD,happy,test
meld_part1,dia858_utt6,neutral,test
meld_part3,dia125_utt20,sad,test
meld_part1,dia232_utt9,surprise,test
meld_part1,dia589_utt1,surprise,test
crema_d,1043_TSI_NEU_XX,neutral,test
ravdess,03-01-07-02-01-01-08,disgust,test
crema_d,1025_TSI_FEA_XX,fear,test
meld_part1,dia984_utt3,neutral,test
meld_part1,dia151_utt13,neutral,test
crema_d,1064_TAI_ANG_XX,angry,test
meld_part1,dia558_utt3,surprise,test
crema_d,1076_IOM_ANG_XX,angry,test
meld_part3,dia260_utt4,surprise,test
tess,OAF_rag_sad,sad,test
meld_part1,dia219_utt8,sad,test
tess,OAF_lore_sad,sad,test
crema_d,1029_IEO_HAP_MD,happy,test
crema_d,1091_DFA_DIS_XX,disgust,test
meld_part1,dia354_utt9,neutral,test
ravdess,03-01-03-01-02-01-24,happy,test
crema_d,1076_IWW_HAP_XX,happy,test
ravdess,03-01-06-02-01-02-20,fear,test
crema_d,1054_IEO_FEA_MD,fear,test
meld_part1,dia571_utt12,neutral,test
meld_part1,dia924_utt4,neutral,test
tess,OAF_book_disgust,disgust,test
meld_part1,dia740_utt9,neutral,test
crema_d,1046_IEO_DIS_HI,disgust,test
tess,OAF_sheep_happy,happy,test
ravdess,03-01-02-02-01-02-04,calm,test
meld_part1,dia69_utt5,neutral,test
crema_d,1083_WSI_ANG_XX,angry,test
meld_part1,dia95_utt16,neutral,test
ravdess,03-01-01-01-02-01-13,neutral,test
crema_d,1019_IWW_FEA_XX,fear,test
ravdess,03-01-02-02-01-02-03,calm,test
ravdess,03-01-05-01-02-01-07,angry,test
crema_d,1031_ITH_SAD_XX,sad,test
meld_part1,dia2_utt4,surprise,test
tess,OAF_jug_angry,angry,test
crema_d,1081_MTI_DIS_XX,disgust,test
tess,OAF_bone_sad,sad,test
meld_part1,dia730_utt9,surprise,test
meld_part1,dia798_utt5,sad,test
crema_d,1038_IEO_FEA_HI,fear,test
crema_d,1003_IWW_ANG_XX,angry,test
crema_d,1001_TIE_HAP_XX,happy,test
ravdess,03-01-04-02-02-01-16,sad,test
meld_part1,dia188_utt5,angry,test
tess,YAF_chief_sad,sad,test
crema_d,1013_ITS_NEU_XX,neutral,test
crema_d,1086_ITS_NEU_XX,neutral,test
crema_d,1063_WSI_NEU_XX,neutral,test
tess,OAF_keg_neutral,neutral,test
meld_part3,dia76_utt6,neutral,test
meld_part3,dia107_utt1,neutral,test
meld_part1,dia896_utt0,neutral,test
crema_d,1052_IWL_ANG_XX,angry,test
crema_d,1079_MTI_SAD_XX,sad,test
crema_d,1083_DFA_FEA_XX,fear,test
meld_part2,dia84_utt6,neutral,test
meld_part1,dia960_utt6,angry,test
meld_part1,dia155_utt9,happy,test
crema_d,1023_IEO_FEA_MD,fear,test
meld_part1,dia1038_utt13,neutral,test
meld_part1,dia429_utt1,neutral,test
meld_part1,dia176_utt7,surprise,test
meld_part1,dia336_utt18,happy,test
crema_d,1069_TAI_FEA_XX,fear,test
crema_d,1045_ITH_NEU_XX,neutral,test
crema_d,1015_TSI_FEA_XX,fear,test
meld_part1,dia440_utt13,neutral,test
meld_part1,dia43_utt1,neutral,test
meld_part3,dia222_utt3,happy,test
crema_d,1045_TSI_NEU_XX,neutral,test
ravdess,03-01-04-01-01-02-02,sad,test
meld_part1,dia1_utt4,neutral,test
tess,YAF_pad_sad,sad,test
meld_part1,dia296_utt8,neutral,test
meld_part3,dia46_utt7,happy,test
meld_part3,dia252_utt18,neutral,test
crema_d,1030_IOM_ANG_XX,angry,test
crema_d,1058_WSI_ANG_XX,angry,test
crema_d,1087_TIE_DIS_XX,disgust,test
crema_d,1024_TIE_SAD_XX,sad,test
meld_part1,dia557_utt6,happy,test
crema_d,1051_IOM_HAP_XX,happy,test
crema_d,1015_DFA_SAD_XX,sad,test
crema_d,1051_ITS_NEU_XX,neutral,test
meld_part1,dia493_utt0,sad,test
tess,OAF_lean_sad,sad,test
crema_d,1062_IWW_NEU_XX,neutral,test
tess,YAF_hole_angry,angry,test
meld_part1,dia921_utt4,disgust,test
meld_part1,dia587_utt2,surprise,test
crema_d,1033_ITS_DIS_XX,disgust,test
crema_d,1074_IWL_FEA_XX,fear,test
meld_part3,dia127_utt0,angry,test
meld_part1,dia777_utt5,happy,test
meld_part1,dia170_utt7,surprise,test
crema_d,1064_IWL_DIS_XX,disgust,test
crema_d,1074_DFA_FEA_XX,fear,test
crema_d,1071_IWL_ANG_XX,angry,test
tess,YAF_dime_ps,surprise,test
meld_part1,dia1032_utt4,neutral,test
tess,OAF_rush_angry,angry,test
crema_d,1035_MTI_ANG_XX,angry,test
meld_part1,dia111_utt5,fear,test
meld_part1,dia579_utt0,surprise,test
crema_d,1049_DFA_HAP_XX,happy,test
crema_d,1006_TAI_DIS_XX,disgust,test
crema_d,1087_WSI_SAD_XX,sad,test
meld_part1,dia109_utt1,disgust,test
meld_part1,dia145_utt5,fear,test
crema_d,1086_IWW_HAP_XX,happy,test
meld_part1,dia640_utt0,happy,test
meld_part3,dia85_utt1,surprise,test
meld_part1,dia172_utt3,happy,test
meld_part1,dia119_utt4,sad,test
crema_d,1063_ITS_FEA_XX,fear,test
crema_d,1077_TSI_ANG_XX,angry,test
meld_part3,dia241_utt5,happy,test
crema_d,1088_IEO_ANG_HI,angry,test
tess,OAF_nag_angry,angry,test
crema_d,1019_IEO_SAD_LO,sad,test
meld_part1,dia812_utt9,happy,test
meld_part3,dia230_utt3,neutral,test
meld_part2,dia32_utt0,neutral,test
meld_part1,dia129_utt12,surprise,test
crema_d,1009_TAI_FEA_XX,fear,test
meld_part1,dia82_utt3,disgust,test
crema_d,1022_IEO_ANG_HI,angry,test
meld_part1,dia436_utt1,disgust,test
meld_part1,dia541_utt0,happy,test
meld_part1,dia939_utt10,neutral,test
crema_d,1057_TIE_FEA_XX,fear,test
tess,YAF_learn_angry,angry,test
tess,YAF_deep_angry,angry,test
crema_d,1019_IWL_FEA_XX,fear,test
crema_d,1090_IEO_SAD_MD,sad,test
meld_part1,dia857_utt11,happy,test
crema_d,1020_IOM_FEA_XX,fear,test
tess,OAF_boat_angry,angry,test
meld_part1,dia818_utt5,neutral,test
tess,OAF_dime_neutral,neutral,test
crema_d,1036_DFA_ANG_XX,angry,test
crema_d,1055_IEO_DIS_MD,disgust,test
meld_part1,dia435_utt2,happy,test
crema_d,1043_IEO_FEA_LO,fear,test
meld_part2,dia27_utt2,surprise,test
meld_part1,dia146_utt10,sad,test
meld_part1,dia637_utt2,angry,test
meld_part1,dia915_utt0,neutral,test
crema_d,1039_IEO_FEA_MD,fear,test
meld_part1,dia398_utt1,neutral,test
meld_part1,dia576_utt10,angry,test
meld_part1,dia755_utt2,angry,test
ravdess,03-01-04-01-02-02-16,sad,test
crema_d,1045_DFA_SAD_XX,sad,test
meld_part1,dia1036_utt2,surprise,test
tess,OAF_south_fear,fear,test
crema_d,1038_DFA_DIS_XX,disgust,test
crema_d,1085_ITH_NEU_XX,neutral,test
crema_d,1047_MTI_SAD_XX,sad,test
tess,YAF_dead_sad,sad,test
crema_d,1028_IWW_ANG_XX,angry,test
ravdess,03-01-04-01-01-02-18,sad,test
meld_part1,dia992_utt8,disgust,test
tess,OAF_rain_happy,happy,test
crema_d,1079_WSI_NEU_XX,neutral,test
meld_part3,dia30_utt5,disgust,test
crema_d,1023_IWL_FEA_XX,fear,test
crema_d,1003_DFA_NEU_XX,neutral,test
crema_d,1040_IWW_ANG_XX,angry,test
crema_d,1034_IWL_FEA_XX,fear,test
crema_d,1067_TAI_ANG_XX,angry,test
ravdess,03-01-03-01-02-01-10,happy,test
meld_part1,dia623_utt8,happy,test
crema_d,1015_DFA_FEA_XX,fear,test
meld_part1,dia946_utt6,happy,test
meld_part2,dia56_utt8,sad,test
crema_d,1053_IEO_DIS_LO,disgust,test
meld_part1,dia982_utt3,happy,test
meld_part1,dia143_utt3,happy,test
crema_d,1072_TSI_NEU_XX,neutral,test
meld_part2,dia59_utt1,neutral,test
tess,OAF_have_disgust,disgust,test
meld_part1,dia804_utt8,angry,test
crema_d,1022_IEO_HAP_LO,happy,test
meld_part1,dia549_utt4,neutral,test
meld_part3,dia12_utt10,neutral,test
ravdess,03-01-08-02-02-01-23,surprise,test
meld_part1,dia614_utt9,neutral,test
crema_d,1032_IEO_HAP_MD,happy,test
meld_part3,dia138_utt3,surprise,test
tess,OAF_keep_sad,sad,test
crema_d,1036_TSI_NEU_XX,neutral,test
meld_part1,dia992_utt1,neutral,test
meld_part1,dia693_utt1,neutral,test
meld_part1,dia491_utt2,sad,test
meld_part2,dia74_utt18,neutral,test
meld_part1,dia145_utt3,neutral,test
crema_d,1026_IEO_DIS_HI,disgust,test
meld_part1,dia264_utt12,neutral,test
meld_part1,dia160_utt13,neutral,test
meld_part1,dia223_utt1,neutral,test
meld_part1,dia858_utt5,neutral,test
meld_part1,dia38_utt11,surprise,test
meld_part1,dia412_utt13,neutral,test
crema_d,1045_IWL_SAD_XX,sad,test
crema_d,1046_IOM_SAD_XX,sad,test
meld_part1,dia296_utt14,surprise,test
crema_d,1014_IEO_HAP_MD,happy,test
tess,YAF_pad_neutral,neutral,test
tess,OAF_dog_neutral,neutral,test
crema_d,1002_TSI_HAP_XX,happy,test
meld_part1,dia795_utt3,neutral,test
meld_part1,dia331_utt9,happy,test
meld_part1,dia25_utt7,neutral,test
meld_part1,dia28_utt4,fear,test
meld_part1,dia658_utt19,neutral,test
crema_d,1051_ITS_ANG_XX,angry,test
crema_d,1056_IWW_NEU_XX,neutral,test
meld_part1,dia821_utt1,surprise,test
crema_d,1032_TSI_HAP_XX,happy,test
meld_part1,dia962_utt3,happy,test
meld_part1,dia56_utt5,neutral,test
meld_part1,dia717_utt8,neutral,test
meld_part1,dia864_utt0,neutral,test
meld_part1,dia195_utt7,surprise,test
meld_part1,dia346_utt2,surprise,test
crema_d,1018_ITS_FEA_XX,fear,test
meld_part3,dia154_utt20,neutral,test
crema_d,1068_MTI_ANG_XX,angry,test
meld_part1,dia853_utt6,neutral,test
meld_part1,dia418_utt9,neutral,test
meld_part3,dia198_utt7,happy,test
meld_part1,dia1038_utt1,happy,test
meld_part1,dia426_utt3,neutral,test
meld_part1,dia497_utt1,angry,test
meld_part1,dia810_utt7,neutral,test
meld_part1,dia471_utt4,happy,test
meld_part1,dia664_utt0,neutral,test
crema_d,1048_TAI_HAP_XX,happy,test
meld_part3,dia72_utt7,angry,test
meld_part1,dia130_utt10,neutral,test
crema_d,1015_IEO_HAP_MD,happy,test
crema_d,1070_TIE_ANG_XX,angry,test
meld_part1,dia317_utt15,angry,test
meld_part3,dia128_utt7,neutral,test
crema_d,1033_TIE_ANG_XX,angry,test
meld_part1,dia476_utt4,sad,test
meld_part1,dia787_utt5,neutral,test
crema_d,1030_TIE_SAD_XX,sad,test
crema_d,1022_IWW_HAP_XX,happy,test
meld_part1,dia651_utt2,surprise,test
crema_d,1071_TIE_SAD_XX,sad,test
ravdess,03-01-01-01-02-02-02,neutral,test
meld_part1,dia86_utt1,neutral,test
meld_part1,dia337_utt10,neutral,test
crema_d,1032_WSI_ANG_XX,angry,test
meld_part2,dia85_utt0,neutral,test
crema_d,1062_IEO_SAD_LO,sad,test
crema_d,1021_IEO_ANG_MD,angry,test
meld_part1,dia798_utt0,disgust,test
crema_d,1070_TAI_HAP_XX,happy,test
meld_part1,dia1028_utt1,neutral,test
crema_d,1067_TSI_DIS_XX,disgust,test
meld_part1,dia1018_utt10,angry,test
meld_part3,dia168_utt0,neutral,test
meld_part1,dia608_utt6,happy,test
crema_d,1079_TIE_FEA_XX,fear,test
crema_d,1037_IEO_FEA_LO,fear,test
crema_d,1032_DFA_ANG_XX,angry,test
meld_part3,dia163_utt1,disgust,test
meld_part1,dia179_utt16,neutral,test
tess,YAF_hire_disgust,disgust,test
crema_d,1020_TSI_FEA_XX,fear,test
crema_d,1067_IWW_SAD_XX,sad,test
crema_d,1024_ITH_NEU_XX,neutral,test
meld_part1,dia1024_utt9,neutral,test
meld_part1,dia455_utt16,neutral,test
meld_part1,dia67_utt5,happy,test
crema_d,1032_WSI_SAD_XX,sad,test
meld_part1,dia661_utt0,angry,test
crema_d,1035_IWW_SAD_XX,sad,test
tess,OAF_kite_happy,happy,test
crema_d,1041_IEO_DIS_MD,disgust,test
crema_d,1053_TSI_HAP_XX,happy,test
tess,OAF_sour_happy,happy,test
meld_part3,dia185_utt2,surprise,test
meld_part3,dia160_utt5,angry,test
meld_part3,dia160_utt1,angry,test
meld_part2,dia67_utt6,neutral,test
ravdess,03-01-05-02-01-01-11,angry,test
crema_d,1040_IOM_ANG_XX,angry,test
crema_d,1033_ITH_HAP_XX,happy,test
meld_part1,dia744_utt9,angry,test
crema_d,1084_MTI_HAP_XX,happy,test
crema_d,1080_DFA_SAD_XX,sad,test
meld_part1,dia918_utt8,sad,test
meld_part1,dia340_utt0,neutral,test
crema_d,1074_IEO_FEA_HI,fear,test
meld_part1,dia383_utt5,neutral,test
crema_d,1052_WSI_HAP_XX,happy,test
meld_part3,dia202_utt5,happy,test
meld_part3,dia203_utt6,happy,test
crema_d,1027_ITH_NEU_XX,neutral,test
meld_part1,dia141_utt5,neutral,test
crema_d,1062_IEO_HAP_MD,happy,test
crema_d,1064_DFA_SAD_XX,sad,test
meld_part3,dia55_utt0,neutral,test
crema_d,1013_ITS_ANG_XX,angry,test
tess,OAF_read_fear,fear,test
meld_part3,dia56_utt6,neutral,test
meld_part1,dia555_utt2,angry,test
meld_part1,dia168_utt13,neutral,test
crema_d,1067_IOM_HAP_XX,happy,test
crema_d,1026_TSI_ANG_XX,angry,test
crema_d,1024_TSI_SAD_XX,sad,test
meld_part1,dia912_utt7,neutral,test
crema_d,1036_TSI_SAD_XX,sad,test
meld_part1,dia915_utt4,fear,test
meld_part3,dia154_utt17,happy,test
meld_part1,dia626_utt7,surprise,test
ravdess,03-01-05-01-02-02-23,angry,test
meld_part3,dia204_utt9,angry,test
meld_part1,dia331_utt5,neutral,test
crema_d,1076_ITS_DIS_XX,disgust,test
crema_d,1090_ITH_FEA_XX,fear,test
meld_part1,dia50_utt0,happy,test
meld_part1,dia646_utt2,neutral,test
meld_part1,dia511_utt1,neutral,test
ravdess,03-01-08-01-01-01-01,surprise,test
crema_d,1058_DFA_DIS_XX,disgust,test
meld_part1,dia810_utt3,fear,test
meld_part1,dia990_utt5,neutral,test
crema_d,1033_DFA_ANG_XX,angry,test
meld_part1,dia349_utt9,neutral,test
crema_d,1081_TIE_FEA_XX,fear,test
crema_d,1035_DFA_HAP_XX,happy,test
meld_part1,dia600_utt1,happy,test
meld_part1,dia1029_utt12,neutral,test
crema_d,1010_IOM_FEA_XX,fear,test
meld_part1,dia36_utt4,sad,test
crema_d,1080_MTI_DIS_XX,disgust,test
meld_part1,dia450_utt2,neutral,test
meld_part1,dia295_utt18,angry,test
meld_part1,dia851_utt3,neutral,test
meld_part1,dia682_utt14,neutral,test
crema_d,1021_IEO_HAP_MD,happy,test
meld_part3,dia171_utt1,happy,test
crema_d,1059_DFA_ANG_XX,angry,test
meld_part3,dia195_utt1,neutral,test
meld_part1,dia87_utt1,neutral,test
crema_d,1007_IEO_HAP_LO,happy,test
tess,OAF_back_disgust,disgust,test
meld_part1,dia371_utt11,sad,test
meld_part1,dia910_utt14,happy,test
meld_part1,dia913_utt8,happy,test
tess,YAF_long_happy,happy,test
tess,YAF_when_neutral,neutral,test
meld_part1,dia652_utt5,happy,test
crema_d,1064_IWL_FEA_XX,fear,test
meld_part1,dia851_utt8,neutral,test
crema_d,1087_ITS_ANG_XX,angry,test
meld_part3,dia166_utt3,angry,test
meld_part1,dia939_utt18,neutral,test
meld_part1,dia973_utt3,neutral,test
crema_d,1062_WSI_FEA_XX,fear,test
meld_part1,dia673_utt8,neutral,test
meld_part3,dia90_utt0,neutral,test
crema_d,1055_ITH_FEA_XX,fear,test
ravdess,03-01-08-01-02-02-12,surprise,test
meld_part1,dia526_utt11,fear,test
meld_part1,dia544_utt0,neutral,test
crema_d,1009_ITH_FEA_XX,fear,test
meld_part3,dia139_utt6,neutral,test
tess,YAF_far_ps,surprise,test
meld_part1,dia483_utt5,neutral,test
meld_part1,dia912_utt5,neutral,test
meld_part1,dia983_utt2,angry,test
meld_part3,dia250_utt2,sad,test
tess,OAF_five_neutral,neutral,test
crema_d,1013_MTI_ANG_XX,angry,test
ravdess,03-01-05-01-02-01-11,angry,test
crema_d,1065_DFA_NEU_XX,neutral,test
crema_d,1085_TSI_FEA_XX,fear,test
meld_part1,dia304_utt5,surprise,test
meld_part3,dia72_utt9,angry,test
tess,YAF_keen_happy,happy,test
crema_d,1036_IEO_ANG_LO,angry,test
tess,OAF_yes_sad,sad,test
ravdess,03-01-07-01-02-02-12,disgust,test
crema_d,1068_WSI_HAP_XX,happy,test
tess,OAF_note_neutral,neutral,test
crema_d,1072_IEO_SAD_MD,sad,test
crema_d,1077_IWW_FEA_XX,fear,test
meld_part1,dia331_utt3,neutral,test
crema_d,1034_TIE_NEU_XX,neutral,test
meld_part1,dia236_utt2,neutral,test
meld_part2,dia22_utt8,neutral,test
crema_d,1035_TIE_DIS_XX,disgust,test
meld_part3,dia95_utt11,surprise,test
crema_d,1025_TIE_DIS_XX,disgust,test
meld_part1,dia193_utt7,neutral,test
meld_part1,dia674_utt3,surprise,test
crema_d,1080_IEO_FEA_LO,fear,test
meld_part1,dia263_utt0,surprise,test
ravdess,03-01-07-01-01-01-08,disgust,test
meld_part2,dia78_utt1,neutral,test
meld_part1,dia393_utt7,happy,test
crema_d,1058_ITS_ANG_XX,angry,test
crema_d,1018_ITH_SAD_XX,sad,test
meld_part1,dia177_utt4,happy,test
meld_part1,dia36_utt1,neutral,test
meld_part3,dia154_utt15,surprise,test
meld_part2,dia97_utt5,happy,test
meld_part1,dia847_utt2,happy,test
meld_part1,dia959_utt0,neutral,test
meld_part3,dia250_utt4,neutral,test
crema_d,1082_IWL_FEA_XX,fear,test
meld_part3,dia70_utt7,neutral,test
tess,YAF_mop_disgust,disgust,test
crema_d,1020_DFA_HAP_XX,happy,test
crema_d,1086_IEO_ANG_HI,angry,test
meld_part1,dia678_utt14,neutral,test
meld_part1,dia983_utt0,surprise,test
crema_d,1001_IWL_DIS_XX,disgust,test
ravdess,03-01-02-01-01-01-02,calm,test
crema_d,1020_IEO_SAD_LO,sad,test
meld_part1,dia780_utt0,neutral,test
meld_part1,dia893_utt1,disgust,test
meld_part3,dia107_utt11,neutral,test
crema_d,1058_IEO_DIS_MD,disgust,test
crema_d,1062_WSI_HAP_XX,happy,test
meld_part1,dia156_utt2,surprise,test
meld_part1,dia54_utt11,neutral,test
crema_d,1049_ITS_ANG_XX,angry,test
meld_part1,dia976_utt12,fear,test
meld_part1,dia170_utt8,neutral,test
tess,YAF_check_happy,happy,test
meld_part1,dia707_utt8,surprise,test
crema_d,1034_IEO_NEU_XX,neutral,test
meld_part1,dia293_utt3,neutral,test
meld_part3,dia223_utt1,fear,test
crema_d,1042_IWW_SAD_XX,sad,test
crema_d,1030_DFA_NEU_XX,neutral,test
tess,YAF_said_disgust,disgust,test
meld_part1,dia115_utt7,surprise,test
crema_d,1062_TAI_DIS_XX,disgust,test
meld_part1,dia231_utt5,neutral,test
crema_d,1074_IEO_ANG_LO,angry,test
ravdess,03-01-07-01-01-01-17,disgust,test
crema_d,1077_MTI_ANG_XX,angry,test
tess,OAF_beg_fear,fear,test
ravdess,03-01-02-01-02-02-07,calm,test
meld_part1,dia264_utt3,neutral,test
meld_part1,dia548_utt5,angry,test
tess,OAF_size_neutral,neutral,test
crema_d,1025_TAI_DIS_XX,disgust,test
meld_part1,dia637_utt6,angry,test
meld_part1,dia725_utt5,neutral,test
ravdess,03-01-05-01-02-02-17,angry,test
crema_d,1071_TSI_SAD_XX,sad,test
meld_part1,dia468_utt5,happy,test
meld_part1,dia555_utt3,angry,test
tess,OAF_rot_fear,fear,test
crema_d,1058_ITS_SAD_XX,sad,test
meld_part1,dia560_utt7,happy,test
meld_part3,dia80_utt5,neutral,test
tess,YAF_juice_sad,sad,test
tess,OAF_team_angry,angry,test
crema_d,1060_ITH_ANG_XX,angry,test
crema_d,1058_MTI_FEA_XX,fear,test
meld_part1,dia100_utt4,neutral,test
crema_d,1025_ITS_ANG_XX,angry,test
crema_d,1079_DFA_DIS_XX,disgust,test
meld_part2,dia95_utt8,angry,test
meld_part1,dia471_utt6,neutral,test
meld_part1,dia623_utt10,happy,test
crema_d,1031_MTI_NEU_XX,neutral,test
crema_d,1052_IWL_DIS_XX,disgust,test
meld_part3,dia173_utt16,sad,test
ravdess,03-01-07-01-02-02-21,disgust,test
meld_part1,dia517_utt0,angry,test
meld_part1,dia319_utt5,neutral,test
meld_part1,dia986_utt10,neutral,test
meld_part1,dia541_utt18,neutral,test
crema_d,1077_IEO_SAD_LO,sad,test
meld_part3,dia189_utt8,angry,test
crema_d,1039_IEO_ANG_LO,angry,test
crema_d,1013_DFA_FEA_XX,fear,test
tess,YAF_nice_ps,surprise,test
crema_d,1012_IOM_DIS_XX,disgust,test
meld_part1,dia811_utt10,happy,test
meld_part3,dia14_utt4,neutral,test
tess,YAF_void_fear,fear,test
meld_part1,dia241_utt11,disgust,test
crema_d,1054_DFA_HAP_XX,happy,test
meld_part1,dia976_utt8,surprise,test
crema_d,1073_TAI_DIS_XX,disgust,test
meld_part3,dia266_utt7,neutral,test
meld_part1,dia739_utt12,angry,test
crema_d,1078_ITH_ANG_XX,angry,test
tess,OAF_came_angry,angry,test
meld_part1,dia32_utt17,fear,test
meld_part3,dia111_utt13,surprise,test
meld_part1,dia281_utt9,neutral,test
crema_d,1002_IOM_NEU_XX,neutral,test
crema_d,1044_TSI_HAP_XX,happy,test
tess,YAF_haze_neutral,neutral,test
meld_part1,dia285_utt4,neutral,test
crema_d,1083_IWL_DIS_XX,disgust,test
